id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
8191217,Apt 2ch à partir 1000$/mois c.e wifi compris.,6223073,Ludovic,,Saint-Sauveur,46.81517,-71.23647,Entire home/apt,99,30,104,2019-11-29,1.49,2,8
8212271,"Peaceful bedroom, 20mn from the Château Frontenac",8659915,Claude,,Saint-Jean-Baptiste,46.80988,-71.22301,Private room,80,1,149,2020-03-04,2.58,1,336
8308704,Grand et Spacieux Condo 4½,43805761,Alexa,,Quartier 5-2,46.88393,-71.20901,Entire home/apt,97,1,4,2018-05-02,0.11,1,5
8341363,"Grand appartement, parking, WIFI, Netflix, Crave",43967589,Claude,,Saint-Jean-Baptiste,46.80988,-71.2213,Entire home/apt,125,1,552,2021-05-24,7.80,1,40
8349929,"Le Widor, Bed & Breakfast",17445271,Sophie,,Montcalm,46.80259,-71.22319,Entire home/apt,1000,3,57,2020-02-16,1.00,1,344
8610176,Chambre ensoleillée ambiance chalet,44498473,Flavie,,Saint-Sauveur,46.80959,-71.24182,Private room,40,5,65,2020-03-17,0.93,1,87
8626868,Spacieuse suite ancestrale avec murs de pierre,8687028,Nicola,,Maizerets,46.83872,-71.22119,Hotel room,75,1,9,2021-02-21,1.89,9,0
8662732,Grande chambre bien éclairée meuble,45514378,Pierre,,Sillery,46.78478,-71.24653,Private room,45,1,303,2020-02-08,4.44,4,248
8663249,Logement aux portes de la nature,45516436,Clement,,Loretteville,46.86142,-71.36017,Private room,62,2,33,2018-08-27,0.75,1,1
8701329,"Chambre ""Grand Nord"" centre Québec",26691052,Géraldine,,Sillery,46.78331,-71.24668,Private room,50,32,94,2019-01-01,1.34,3,179
8825259,"4 1/2, spacieux au centre ville.",45482776,Annabelle,,Saint-Jean-Baptiste,46.80818,-71.22465,Entire home/apt,59,31,90,2017-01-07,1.31,1,59
8968290,"Centre ville, bel appartement rénové et tranquille",46867866,Yves  Et Marie,,Saint-Roch,46.81423,-71.22634,Entire home/apt,86,4,9,2019-08-26,0.21,1,1
9155937,"Vivre le Vieux-Québec, tout en confort",24819170,Joan Et Jean-Michel,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81621,-71.20741,Entire home/apt,48,1000,0,,,4,365
9370597,Nichée dans une oasis de verdure !,42248799,Fabienne,,Loretteville,46.85865,-71.3623,Private room,49,3,20,2020-02-19,0.33,1,0
9477639,Condo douillet près des Plaines (terrasse+parking),49123843,Vincent,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80338,-71.22158,Entire home/apt,132,31,36,2020-01-03,0.54,1,0
9522015,Le Zen,5166752,Alex,,Saint-Sauveur,46.80596,-71.23854,Entire home/apt,300,4,46,2019-01-21,0.67,1,0
9630642,Superbe appartement bien localisé,36052925,Emilie,,Saint-Sacrement,46.78737,-71.25648,Private room,40,7,2,2017-01-16,0.04,1,0
9664814,Studio #5 - fully furnished+balcony- Old Qc,49947368,Isabelle,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81197,-71.21122,Entire home/apt,76,30,9,2020-08-06,0.27,24,215
9693817,La Classique,50063718,Claire,,Notre-Dame-des-Laurentides,46.91233,-71.33694,Private room,60,1,57,2019-08-15,0.94,2,309
9726354,"Suite 101 - in the heart of Old-Qc, Park avail ($)",49947368,Isabelle,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81194,-71.21204,Entire home/apt,133,30,1,2021-06-27,1,24,136
9863685,La Romantique,50063718,Claire,,Notre-Dame-des-Laurentides,46.91236,-71.33875,Private room,60,1,44,2019-08-13,0.73,2,355
9922601,"Propre, calme et près de la Chute Montmorency",51009040,Richard Et Linda,,Chutes-Montmorency,46.8901,-71.15321,Entire home/apt,105,2,215,2020-02-22,3.20,1,1
10154710,"entire clean, quiet and cozy house in Quebec city",52118298,Min,,Saint-Louis,46.77322,-71.29369,Entire home/apt,99,1,297,2019-10-16,4.46,1,96
10187037,Les Immeubles Charlevoix - Le Quai St-André 1179,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81686,-71.20483,Entire home/apt,499,2,25,2017-07-07,0.41,61,156
10247268,Les Immeubles Charlevoix - Le Quai St-André 1175,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81683,-71.20489,Entire home/apt,370,2,21,2020-01-03,0.38,61,103
10247936,Les Immeubles Charlevoix - Le Quai St-André 1168,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81686,-71.20488,Entire home/apt,325,2,9,2020-02-17,0.14,61,145
10248554,Les Immeubles Charlevoix - Le Quai St-André 1166,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81685,-71.2049,Entire home/apt,325,2,19,2020-02-09,0.54,61,345
10249154,Les Immeubles Charlevoix - Le Quai St-André 1166,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81688,-71.20488,Entire home/apt,405,2,37,2018-01-29,0.59,61,158
10249233,Les Immeubles Charlevoix - Le Quai St-André 1173,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81685,-71.20481,Entire home/apt,325,2,16,2019-12-23,0.29,61,130
10249477,Les Immeubles Charlevoix - Le Quai St-André 1176,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81687,-71.20487,Entire home/apt,370,2,8,2019-05-28,0.12,61,163
10249600,Les Immeubles Charlevoix - Le Quai St-André 1177,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81686,-71.20487,Entire home/apt,405,2,64,2019-12-26,1.03,61,158
10249684,Les Immeubles Charlevoix - Le Quai St-André 1178,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81683,-71.20487,Entire home/apt,405,2,11,2019-02-10,0.17,61,150
10249922,Les Immeubles Charlevoix - Le Quai St-André 1180,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81683,-71.20487,Entire home/apt,499,2,25,2018-12-31,0.38,61,160
10434218,CHAMBRE À 5MINS DU CENTRE VIDÉOTRON,33105370,Marie-Chrystelle,,Vanier,46.81876,-71.2454,Private room,50,1,5,2020-07-19,0.43,1,363
10608261,jolie ch. dans appart.douillet et calme + déj.,54739040,Colombe,,Vieux-Limoilou,46.82648,-71.23037,Private room,40,1,62,2019-09-03,1.69,1,64
10670777,Grande maison - Centre ville - Downtown Qc city,55119023,Anne-Isabelle,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80129,-71.22144,Entire home/apt,325,5,8,2019-07-27,0.26,1,35
10755182,Beautiful private room in Quebec,55615781,Stéphanie Et Marc-André,,Des Châtels,46.85216,-71.37791,Private room,299,2,10,2016-08-21,0.17,1,0
10807690,Belle maison à 10mn du centre ville,55588457,Thomas,,Quartier 5-2,46.88536,-71.18776,Entire home/apt,139,3,17,2018-07-05,0.28,1,0
10829594,Bedroom in the center of the city,11642828,Martin,,Saint-Sacrement,46.80035,-71.24398,Private room,56,2,190,2020-02-17,3.12,1,175
10835279,Face au fleuve!,14905781,MarieGo,,Sillery,46.77196,-71.24889,Entire home/apt,105,6,35,2018-09-30,0.55,1,313
11065388,Chambre lit double/Room double bed Québec City,57386295,Suzie,,Notre-Dame-des-Laurentides,46.92147,-71.34582,Private room,45,2,12,2018-05-07,0.20,2,0
11069133,Jolie chambre à Québec /Pretty room in Quebec City,57386295,Suzie,,Notre-Dame-des-Laurentides,46.92158,-71.3457,Private room,46,2,54,2018-08-26,0.83,2,0
11095882,STUDIO HYPER CENTRE SAINT JEAN 1,57167672,Elie,,Saint-Jean-Baptiste,46.8114,-71.21587,Entire home/apt,100,32,58,2020-01-01,1.22,3,365
11144947,LOFT URBAIN SAINT JEAN HYPER CENTRE,57167672,Elie,,Saint-Jean-Baptiste,46.8126,-71.21773,Entire home/apt,150,32,84,2020-02-17,1.37,3,365
11242803,"Chambre style loft ,  accueillante et reposante !!",52575246,Lauralou,,Notre-Dame-des-Laurentides,46.90481,-71.30996,Private room,38,2,11,2020-02-18,0.24,1,0
11362036,Le New-Yorkais  - OLD QUEBEC (1-4) (CITQ # 292412),58932059,Laury Jane,,Saint-Roch,46.81485,-71.22572,Entire home/apt,146,1,323,2020-01-20,4.98,5,170
11377176,"Studio meublé , Vieux Quebec tout Equipé",1562944,Patrice,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81501,-71.20716,Entire home/apt,40,32,6,2019-04-30,0.13,4,20
11409350,Hébergement en dortoir MIXTE,59898149,Auberge Hi-Québec,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81308,-71.21171,Hotel room,36,1,177,2019-12-01,2.81,9,46
11449962,2.5 tout équipé à 15 min de Valcartier,28754730,Julie,,Loretteville,46.85043,-71.36152,Entire home/apt,40,31,23,2021-05-01,0.36,4,365
11520372,Nice cheap room !,14966026,Maxim,,Saint-Sauveur,46.80954,-71.24165,Private room,60,1,640,2021-06-07,10.04,3,84
11638654,Luxury Condo with Indoor Parking,4440301,Margherita,,Saint-Roch,46.81231,-71.22755,Entire home/apt,62,30,2,2021-05-24,0.67,2,326
11700240,Petit nid douillet pour visiteurs.,62184925,Émilie,,Val-Bélair,46.86088,-71.42214,Private room,37,2,12,2019-08-12,0.19,2,309
11841682,Joli logement au centre-ville (QC),6257162,Anthony,,Saint-Sauveur,46.80658,-71.23723,Entire home/apt,90,2,8,2019-12-12,0.13,1,0
11949715,Pretty loft in Quebec City (Downtown Saint-Roch),24128523,Marjorie,,Saint-Roch,46.81494,-71.22638,Entire home/apt,106,2,277,2020-03-14,4.55,1,147
11965775,Amazing industrial Loft in Nouvo St-Roch,63913483,Philippe,,Saint-Roch,46.81242,-71.22545,Entire home/apt,41,90,0,,,1,236
11984216,1 BR perfect location w/ private parking,64051319,Christopher Karl,,Saint-Sauveur,46.811,-71.23345,Entire home/apt,94,1,187,2019-12-29,3.09,1,0
11990907,La vie réelle de QUÉBEC's real life,32351832,Jean-Philippe,,Vieux-Limoilou,46.82449,-71.23041,Private room,55,2,27,2019-02-18,0.44,1,307
11999256,Les Immeubles Charlevoix -  1174 - CITQ 244801,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81686,-71.20484,Entire home/apt,325,2,45,2019-12-26,0.78,61,136
12009033,belle chambre privée meublée,64231459,Danielle,,Chutes-Montmorency,46.88078,-71.16358,Private room,30,1,235,2019-12-17,3.76,1,186
12019119,Central Old Port Québec,54237398,France Et Charles,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81728,-71.21194,Entire home/apt,200,3,201,2020-03-11,3.21,2,127
12056620,Chambre privée dans une maison,6137330,André,,Sillery,46.78371,-71.25894,Private room,20,31,1,2020-10-21,0.12,2,210
12061970,Old Quebec is waiting for you,52865819,Jerome,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81372,-71.20694,Entire home/apt,128,3,166,2020-03-18,2.99,2,312
12062225,Old Quebec is waiting for you !!!,52865819,Jerome,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81263,-71.20834,Entire home/apt,175,3,166,2020-02-22,2.74,2,321
12066870,Chambre supérieure\ Superior room (CITQ 296358),3311965,Daniel,,Sillery,46.77808,-71.25813,Private room,67,1,196,2019-09-14,3.66,2,100
12106523,The beautiful flower of Quebec City,64917103,Christine,,Saint-Sauveur,46.81256,-71.23422,Entire home/apt,89,1,204,2020-02-17,3.46,2,311
12157383,Joli logement quartier recherché,1646154,Dimitri,,Des Châtels,46.84946,-71.3825,Entire home/apt,37,600,14,2017-09-04,0.23,7,43
12227808,Maison lumineuse et spacieuse,35951617,Marie-Noëlle,,Sillery,46.78837,-71.25019,Entire home/apt,125,2,9,2016-07-15,0.15,1,0
12356938,"Le Villageois, nature et sports à 15 minutes de Qc",62296252,Lucie,,Quartier 5-1,46.94655,-71.27052,Entire home/apt,345,3,36,2020-03-01,0.74,1,328
12557453,Classic 2 bedrooms in Downtown,68066405,Stephanie,,Montcalm,46.80054,-71.2227,Entire home/apt,60,32,1,2018-01-30,0.02,11,323
12564100,petit nid au coeur du vieux Québec,5076778,Ariane,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81047,-71.2086,Entire home/apt,21,31,110,2020-03-11,1.79,2,120
12601502,"Old-Qc studio# 202 , all inclusive, parking $",49947368,Isabelle,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81194,-71.21204,Entire home/apt,75,30,4,2020-03-27,0.33,24,70
12602551,"Loft 209 L’Industriel Qc center,1 BR loft,parking",49947368,Isabelle,,Vieux-Limoilou,46.82591,-71.22319,Entire home/apt,150,30,0,,,24,139
12610216,Exclusive condo Vieux-Quebec,65629597,Nancy,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81424,-71.20854,Entire home/apt,60,45,8,2016-07-03,0.14,1,324
12703333,Loft moderne & confortable Limoilou,4217000,Mathieu & Maude Émilie,,Vieux-Limoilou,46.82904,-71.22998,Entire home/apt,90,2,96,2019-09-26,1.55,2,309
12783946,Maison familiale au centre-ville,59391218,Ingrid,,Lairet,46.83705,-71.24082,Entire home/apt,125,4,6,2017-09-03,0.10,1,128
12797561,Room to let in Limoilou,18057837,Isabelle,,Vieux-Limoilou,46.82687,-71.23449,Private room,25,7,39,2020-07-14,0.78,1,279
12797822,Private Room in Old-Limoilou,19026917,Guillaume,,Vieux-Limoilou,46.82436,-71.22174,Private room,50,4,22,2017-07-06,0.36,1,0
12821034,Classic 4 bedrooms with park view in Downtown,68066405,Stephanie,,Montcalm,46.80115,-71.22464,Entire home/apt,75,32,1,2018-01-30,0.02,11,364
12821474,Charming studio in the historical Montcalm,68066405,Stephanie,,Montcalm,46.80261,-71.22531,Private room,38,32,0,,,11,364
12822076,Classic One bedroom with view of St.Laurence River,68066405,Stephanie,,Montcalm,46.80169,-71.2244,Entire home/apt,55,32,1,2017-10-01,0.02,11,303
12823326,Classic 4 bedrooms with park view in Downtown,68066405,Stephanie,,Montcalm,46.80202,-71.22461,Entire home/apt,78,32,0,,,11,364
12824812,Charming studio with city view in Downtown,68066405,Stephanie,,Montcalm,46.801,-71.22462,Entire home/apt,40,32,3,2020-02-29,0.08,11,322
12824958,Classic One bedroom with park view,68066405,Stephanie,,Montcalm,46.80184,-71.22475,Entire home/apt,48,32,2,2020-03-31,0.06,11,364
12825198,Classic  2 bedrooms with City view (Downtown),68066405,Stephanie,,Montcalm,46.80181,-71.22285,Entire home/apt,60,32,0,,,11,323
12866389,"Room 1 – ""Downton Abbey""",70342700,Gîte Au Bois Joli,,Sillery,46.78169,-71.25659,Private room,110,1,40,2020-02-22,1.00,3,355
12869510,Chambre familiale pour 5 personnes,59898149,Auberge Hi-Québec,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81201,-71.21218,Private room,147,1,13,2018-07-22,0.22,9,28
12871588,"Gîte Au Bois Joli, room 2 – ""Rêverie""",70342700,Gîte Au Bois Joli,,Sillery,46.78169,-71.25659,Private room,95,1,168,2020-02-13,2.74,3,345
12883854,Classic luxerious residence in Downtown Quebec,68066405,Stephanie,,Montcalm,46.80062,-71.22314,Entire home/apt,110,32,7,2018-01-02,0.13,11,345
12900993,"Big room in Old Quebec, Near EVERYTHING!",25614634,Olivier,,Saint-Jean-Baptiste,46.8085,-71.21868,Private room,81,1,284,2019-12-23,4.54,1,339
13082525,Logement charmant et près de tout,68373320,Benoit,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81574,-71.21374,Entire home/apt,85,30,151,2019-12-01,2.50,1,0
13111792,Comfort at the Old Port,54237398,France Et Charles,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81556,-71.21217,Entire home/apt,130,3,158,2020-02-18,2.60,2,93
13186433,"Come live the charm of Old-Qc  -1BR, all inclusive",49947368,Isabelle,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81194,-71.21204,Entire home/apt,150,31,3,2021-04-04,0.15,24,26
13186750,"Suite 10 Old-Qc 1BR APT, balcony, parking $",49947368,Isabelle,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81197,-71.21122,Entire home/apt,125,30,1,2019-07-05,0.04,24,62
13187019,"Suite 2 Old-Qc 1 BR, balcony,parking$,month/lease",49947368,Isabelle,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81197,-71.21122,Entire home/apt,150,30,2,2017-09-13,0.05,24,41
13187351,"Old-Qc 1 BR, balcony, parking$",49947368,Isabelle,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81197,-71.21122,Entire home/apt,139,30,5,2020-08-24,0.46,24,247
13187532,"Fabulous Old-Qc 1BR APT, balcony, parking $",49947368,Isabelle,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81197,-71.21122,Entire home/apt,100,30,2,2020-01-01,0.09,24,0
13188674,"Le Graffiti Qc center,1 BR open loft,parking,A/C",49947368,Isabelle,,Vieux-Limoilou,46.82571,-71.22293,Entire home/apt,160,30,1,2020-08-15,0.09,24,45
13235560,Studio chic et moderne au centre ville de Québec,7089088,Yannick,,Saint-Roch,46.81295,-71.2265,Entire home/apt,79,1,527,2020-12-14,8.57,2,295
13248853,Grande chambre confortable pour 1,74493351,Francois,,Val-Bélair,46.86768,-71.44116,Private room,35,1,0,,,1,87
13297664,Summer Bedroom in Quebec City,75070640,Darno,,Plateau,46.78063,-71.31181,Private room,38,1,252,2019-07-24,4.12,2,338
13304655,Spacious apartment 4 1/2 for rent,70222164,Elodie,,Saint-Jean-Baptiste,46.80479,-71.22496,Entire home/apt,225,5,174,2020-02-23,2.86,3,299
13355882,✨Ancestrale près du centre-ville de Québec #294363,75740727,Audrey,,Vieux-Moulin,46.85219,-71.20465,Entire home/apt,259,2,332,2020-01-04,5.45,2,289
13515489,Spring Bedroom in Quebec City,75070640,Darno,,Plateau,46.77893,-71.31465,Private room,36,1,229,2020-10-28,3.75,2,363
13525362,The old Quebec with the new flame,64917103,Christine,,Saint-Roch,46.8135,-71.22914,Entire home/apt,89,1,239,2020-03-01,4.04,2,301
13580636,La familiale pour 6,78331113,Yannick,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80971,-71.2062,Private room,200,2,88,2018-03-17,1.46,4,0
13714624,Loft sur Grande-Allée dans le Vieux-Québec,80098650,Andrée-Anne,,Saint-Jean-Baptiste,46.80666,-71.21902,Entire home/apt,120,5,17,2019-12-30,0.29,1,363
13726119,Les Immeubles Charlevoix - Le Perchoir 1018,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81506,-71.20316,Entire home/apt,265,2,10,2019-09-04,0.17,61,360
13727799,Les Immeubles Charlevoix - Le Perchoir 1019,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81506,-71.20316,Entire home/apt,255,2,37,2020-01-02,0.89,61,111
13728219,Les Immeubles Charlevoix - Le Perchoir 1021,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81506,-71.20316,Entire home/apt,255,2,16,2019-06-26,1.58,61,0
13728329,Bienvenue chez Cath et Jeff,80285922,Catherine,,Chutes-Montmorency,46.88296,-71.15162,Entire home/apt,60,1,397,2020-03-10,6.57,3,287
13729220,Les Immeubles Charlevoix - Le Perchoir 1020,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81506,-71.20316,Entire home/apt,265,2,12,2018-07-15,0.20,61,160
13785699,Vieux-Québec,80970823,Yves,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81326,-71.20803,Entire home/apt,100,2,125,2020-03-05,2.09,1,0
13829140,Fully Furnished Apartment in Ste-Foy (Québec City),81534223,Komi Gratias,,Plateau,46.77606,-71.31124,Entire home/apt,50,2,301,2019-12-15,4.97,1,303
13847361,Ambiance chalet au cœur de Québec,6880175,André-Pier,,Sillery,46.77664,-71.24473,Entire home/apt,80,6,9,2017-08-08,0.18,1,0
13859660,Vieux Québec: Logement Antique/Contemporain,81889924,Michael,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81567,-71.20457,Entire home/apt,110,2,105,2020-02-16,1.80,1,0
13971980,"Grande chambre, entrée et toilette douche privées",83151318,Francine,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81587,-71.20715,Private room,125,2,285,2020-02-08,4.76,2,54
14068275,Espace Bucolique: Le jardin,84482665,Claude Marie Et Richard,,Sillery,46.78109,-71.26184,Private room,110,2,80,2019-08-12,1.33,2,356
14085645,"Appartement pratique 2 1/2, au coeur de la Ville",51900484,Louise,,Saint-Roch,46.81005,-71.22658,Entire home/apt,40,30,5,2017-08-01,0.08,1,0
14155636,La Junior,78331113,Yannick,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81188,-71.20697,Hotel room,124,2,117,2020-02-09,1.95,4,0
14177200,Nouvo St-Roch Suite - downtown!,49947368,Isabelle,,Saint-Roch,46.81383,-71.22535,Entire home/apt,89,2,183,2020-08-04,3.18,24,58
14177760,Live in security with services. Welcome !,49947368,Isabelle,,Saint-Roch,46.81383,-71.22535,Entire home/apt,102,2,211,2020-03-13,3.58,24,362
14223522,Spacieuse voisine du Château,78331113,Yannick,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81154,-71.20584,Private room,124,2,117,2018-05-31,1.95,4,0
14230410,Sous-sol avec terrain clôturé,39333675,Marie,,Quartier 4-2,46.88482,-71.2751,Private room,56,2,71,2019-09-02,1.19,1,0
14238019,condo luxe next to laval university,31940664,Guy,,Cité Universitaire,46.78893,-71.27776,Entire home/apt,169,7,20,2018-08-10,0.41,1,0
14238964,Affordable & Economical  Room in SAINT ROCH,84165980,Lalit,,Saint-Roch,46.81738,-71.22367,Private room,25,1,147,2018-10-09,2.45,1,3
14316552,Les Immeubles Charlevoix - 760102,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81234,-71.21615,Hotel room,429,2,1,2017-07-04,0.02,61,121
14329211,Les Immeubles Charlevoix - 760204,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81234,-71.21615,Hotel room,408,2,1,2017-07-29,0.02,61,130
14331180,Les Immeubles Charlevoix - 760205,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81234,-71.21615,Hotel room,144,31,0,,,61,340
